,name,x1,x2,y1,y2,classname,image
12027,2670.png,542,154,648,277,face_with_mask,"[[[157 138 119]
  [162 141 122]
  [168 144 125]
  ...
  [210 200 189]
  [211 201 191]
  [210 202 192]]

 [[159 141 122]
  [163 142 124]
  [169 145 127]
  ...
  [214 202 191]
  [214 203 193]
  [213 204 194]]

 [[161 142 125]
  [166 145 128]
  [170 146 129]
  ...
  [218 205 194]
  [218 207 196]
  [216 206 196]]

 ...

 [[ 86  84  84]
  [ 86  86  86]
  [ 86  86  86]
  ...
  [ 94  89  91]
  [ 93  88  91]
  [ 92  87  89]]

 [[ 85  84  84]
  [ 86  86  85]
  [ 86  86  85]
  ...
  [ 93  88  91]
  [ 93  88  90]
  [ 92  87  88]]

 [[ 85  84  84]
  [ 86  86  85]
  [ 86  86  85]
  ...
  [ 93  88  91]
  [ 93  88  90]
  [ 92  87  88]]]"
12031,2670.png,303,111,338,245,face_with_mask,"[[[157 138 119]
  [162 141 122]
  [168 144 125]
  ...
  [210 200 189]
  [211 201 191]
  [210 202 192]]

 [[159 141 122]
  [163 142 124]
  [169 145 127]
  ...
  [214 202 191]
  [214 203 193]
  [213 204 194]]

 [[161 142 125]
  [166 145 128]
  [170 146 129]
  ...
  [218 205 194]
  [218 207 196]
  [216 206 196]]

 ...

 [[ 86  84  84]
  [ 86  86  86]
  [ 86  86  86]
  ...
  [ 94  89  91]
  [ 93  88  91]
  [ 92  87  89]]

 [[ 85  84  84]
  [ 86  86  85]
  [ 86  86  85]
  ...
  [ 93  88  91]
  [ 93  88  90]
  [ 92  87  88]]

 [[ 85  84  84]
  [ 86  86  85]
  [ 86  86  85]
  ...
  [ 93  88  91]
  [ 93  88  90]
  [ 92  87  88]]]"
12032,2670.png,338,132,381,218,face_with_mask,"[[[157 138 119]
  [162 141 122]
  [168 144 125]
  ...
  [210 200 189]
  [211 201 191]
  [210 202 192]]

 [[159 141 122]
  [163 142 124]
  [169 145 127]
  ...
  [214 202 191]
  [214 203 193]
  [213 204 194]]

 [[161 142 125]
  [166 145 128]
  [170 146 129]
  ...
  [218 205 194]
  [218 207 196]
  [216 206 196]]

 ...

 [[ 86  84  84]
  [ 86  86  86]
  [ 86  86  86]
  ...
  [ 94  89  91]
  [ 93  88  91]
  [ 92  87  89]]

 [[ 85  84  84]
  [ 86  86  85]
  [ 86  86  85]
  ...
  [ 93  88  91]
  [ 93  88  90]
  [ 92  87  88]]

 [[ 85  84  84]
  [ 86  86  85]
  [ 86  86  85]
  ...
  [ 93  88  91]
  [ 93  88  90]
  [ 92  87  88]]]"
12037,2670.png,469,139,523,217,face_no_mask,"[[[157 138 119]
  [162 141 122]
  [168 144 125]
  ...
  [210 200 189]
  [211 201 191]
  [210 202 192]]

 [[159 141 122]
  [163 142 124]
  [169 145 127]
  ...
  [214 202 191]
  [214 203 193]
  [213 204 194]]

 [[161 142 125]
  [166 145 128]
  [170 146 129]
  ...
  [218 205 194]
  [218 207 196]
  [216 206 196]]

 ...

 [[ 86  84  84]
  [ 86  86  86]
  [ 86  86  86]
  ...
  [ 94  89  91]
  [ 93  88  91]
  [ 92  87  89]]

 [[ 85  84  84]
  [ 86  86  85]
  [ 86  86  85]
  ...
  [ 93  88  91]
  [ 93  88  90]
  [ 92  87  88]]

 [[ 85  84  84]
  [ 86  86  85]
  [ 86  86  85]
  ...
  [ 93  88  91]
  [ 93  88  90]
  [ 92  87  88]]]"
12038,6032.jpg,167,4,528,451,face_no_mask,"[[[143 185 255]
  [143 186 255]
  [144 187 255]
  ...
  [156 151 121]
  [156 151 121]
  [156 151 121]]

 [[140 182 254]
  [141 183 255]
  [142 185 254]
  ...
  [152 147 117]
  [152 147 117]
  [152 147 117]]

 [[135 177 251]
  [136 178 250]
  [138 180 252]
  ...
  [148 143 113]
  [148 143 113]
  [148 143 113]]

 ...

 [[ 12  17  37]
  [ 13  18  38]
  [ 14  19  39]
  ...
  [ 18  16  27]
  [ 18  16  27]
  [ 18  16  27]]

 [[ 12  17  37]
  [ 13  18  38]
  [ 14  19  39]
  ...
  [ 18  16  27]
  [ 18  16  27]
  [ 18  16  27]]

 [[ 12  17  37]
  [ 13  18  38]
  [ 14  19  39]
  ...
  [ 18  16  27]
  [ 18  16  27]
  [ 18  16  27]]]"
12047,4343.png,68,30,520,670,face_with_mask,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[153 175 198]
  [151 172 195]
  [153 173 197]
  ...
  [177 171 139]
  [173 167 135]
  [170 164 132]]

 [[154 176 199]
  [150 170 194]
  [155 175 199]
  ...
  [174 168 136]
  [175 169 137]
  [175 169 137]]

 [[155 177 201]
  [147 167 192]
  [154 174 199]
  ...
  [172 166 134]
  [174 168 136]
  [174 168 136]]]"
12051,6036.jpg,311,121,437,260,face_no_mask,"[[[ 93  84  69]
  [ 93  84  69]
  [ 94  85  70]
  ...
  [101  90  72]
  [100  89  71]
  [ 99  88  70]]

 [[ 92  83  68]
  [ 93  84  69]
  [ 93  84  69]
  ...
  [100  89  71]
  [ 99  88  70]
  [ 97  86  68]]

 [[ 92  83  68]
  [ 93  84  69]
  [ 94  85  70]
  ...
  [101  90  72]
  [ 99  88  70]
  [ 98  87  69]]

 ...

 [[ 55  50  46]
  [ 56  51  47]
  [ 58  53  47]
  ...
  [ 98  83  64]
  [ 97  82  63]
  [ 98  83  64]]

 [[ 55  50  46]
  [ 56  51  47]
  [ 57  52  46]
  ...
  [ 97  82  63]
  [ 96  81  62]
  [ 97  82  63]]

 [[ 54  49  45]
  [ 55  50  46]
  [ 57  52  46]
  ...
  [ 96  80  64]
  [ 95  79  63]
  [ 96  80  64]]]"
12053,2104.jpg,379,38,466,174,face_with_mask,"[[[ 11  15  18]
  [ 11  15  18]
  [ 11  15  18]
  ...
  [ 10  13  18]
  [ 11  14  19]
  [ 12  15  20]]

 [[ 11  15  18]
  [ 11  15  18]
  [ 11  15  18]
  ...
  [  5   8  13]
  [  7  10  15]
  [  8  11  16]]

 [[ 11  15  18]
  [ 11  15  18]
  [ 11  15  18]
  ...
  [  9  13  16]
  [ 12  16  19]
  [ 14  18  21]]

 ...

 [[168 141 112]
  [173 141 116]
  [179 134 115]
  ...
  [183 181 169]
  [181 179 167]
  [178 176 164]]

 [[164 137 107]
  [171 140 112]
  [179 134 113]
  ...
  [180 177 168]
  [177 175 163]
  [172 169 160]]

 [[166 138 101]
  [167 132 100]
  [177 129 106]
  ...
  [181 178 171]
  [178 175 166]
  [176 171 165]]]"
12058,2104.jpg,89,7,241,190,face_with_mask,"[[[ 11  15  18]
  [ 11  15  18]
  [ 11  15  18]
  ...
  [ 10  13  18]
  [ 11  14  19]
  [ 12  15  20]]

 [[ 11  15  18]
  [ 11  15  18]
  [ 11  15  18]
  ...
  [  5   8  13]
  [  7  10  15]
  [  8  11  16]]

 [[ 11  15  18]
  [ 11  15  18]
  [ 11  15  18]
  ...
  [  9  13  16]
  [ 12  16  19]
  [ 14  18  21]]

 ...

 [[168 141 112]
  [173 141 116]
  [179 134 115]
  ...
  [183 181 169]
  [181 179 167]
  [178 176 164]]

 [[164 137 107]
  [171 140 112]
  [179 134 113]
  ...
  [180 177 168]
  [177 175 163]
  [172 169 160]]

 [[166 138 101]
  [167 132 100]
  [177 129 106]
  ...
  [181 178 171]
  [178 175 166]
  [176 171 165]]]"
12061,1903.jpg,753,44,1048,420,face_with_mask,"[[[233 239 239]
  [233 239 239]
  [233 239 239]
  ...
  [234 192 170]
  [243 197 174]
  [249 201 178]]

 [[233 239 239]
  [233 239 239]
  [233 239 239]
  ...
  [236 194 172]
  [245 199 176]
  [250 202 179]]

 [[233 239 239]
  [233 239 239]
  [233 239 239]
  ...
  [241 196 175]
  [248 200 178]
  [254 204 181]]

 ...

 [[223 231 234]
  [223 231 234]
  [223 231 234]
  ...
  [177 208 192]
  [176 209 192]
  [174 207 190]]

 [[223 231 234]
  [223 231 234]
  [223 231 234]
  ...
  [177 208 192]
  [176 209 192]
  [174 207 190]]

 [[223 231 234]
  [223 231 234]
  [223 231 234]
  ...
  [178 209 193]
  [176 209 192]
  [174 207 190]]]"
12069,5084.jpeg,990,377,1425,992,face_with_mask,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 80  76  73]
  [ 80  76  73]
  [ 80  76  73]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 80  76  73]
  [ 80  76  73]
  [ 80  76  73]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 80  76  73]
  [ 80  76  73]
  [ 80  76  73]]

 ...

 [[ 48  29  12]
  [ 47  28  11]
  [ 46  27  10]
  ...
  [143 143 143]
  [142 142 142]
  [142 142 142]]

 [[ 48  29  12]
  [ 47  28  11]
  [ 46  27  10]
  ...
  [143 143 143]
  [142 142 142]
  [142 142 142]]

 [[ 48  29  12]
  [ 47  28  11]
  [ 46  27  10]
  ...
  [143 143 143]
  [142 142 142]
  [142 142 142]]]"
12070,5084.jpeg,687,654,899,992,face_no_mask,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 80  76  73]
  [ 80  76  73]
  [ 80  76  73]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 80  76  73]
  [ 80  76  73]
  [ 80  76  73]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 80  76  73]
  [ 80  76  73]
  [ 80  76  73]]

 ...

 [[ 48  29  12]
  [ 47  28  11]
  [ 46  27  10]
  ...
  [143 143 143]
  [142 142 142]
  [142 142 142]]

 [[ 48  29  12]
  [ 47  28  11]
  [ 46  27  10]
  ...
  [143 143 143]
  [142 142 142]
  [142 142 142]]

 [[ 48  29  12]
  [ 47  28  11]
  [ 46  27  10]
  ...
  [143 143 143]
  [142 142 142]
  [142 142 142]]]"
12073,5084.jpeg,1919,932,2089,1143,face_with_mask,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 80  76  73]
  [ 80  76  73]
  [ 80  76  73]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 80  76  73]
  [ 80  76  73]
  [ 80  76  73]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 80  76  73]
  [ 80  76  73]
  [ 80  76  73]]

 ...

 [[ 48  29  12]
  [ 47  28  11]
  [ 46  27  10]
  ...
  [143 143 143]
  [142 142 142]
  [142 142 142]]

 [[ 48  29  12]
  [ 47  28  11]
  [ 46  27  10]
  ...
  [143 143 143]
  [142 142 142]
  [142 142 142]]

 [[ 48  29  12]
  [ 47  28  11]
  [ 46  27  10]
  ...
  [143 143 143]
  [142 142 142]
  [142 142 142]]]"
12074,5519.jpg,293,69,393,191,face_no_mask,"[[[166 179 196]
  [165 178 195]
  [164 177 194]
  ...
  [ 55  46  47]
  [ 57  48  51]
  [ 58  49  52]]

 [[165 178 195]
  [164 177 194]
  [163 176 193]
  ...
  [ 55  46  47]
  [ 56  47  50]
  [ 57  48  51]]

 [[163 176 193]
  [163 176 193]
  [162 175 192]
  ...
  [ 61  52  55]
  [ 60  54  58]
  [ 61  55  59]]

 ...

 [[149 176 203]
  [153 180 207]
  [148 175 202]
  ...
  [102  63 107]
  [101  62 106]
  [100  61 105]]

 [[147 173 200]
  [149 175 202]
  [147 173 200]
  ...
  [100  61 105]
  [100  61 105]
  [100  61 105]]

 [[149 175 202]
  [150 176 203]
  [149 175 202]
  ...
  [100  61 105]
  [100  61 105]
  [100  61 105]]]"
12075,2393.png,119,14,486,514,face_with_mask,"[[[ 27  51  37]
  [ 26  50  36]
  [ 23  47  33]
  ...
  [ 13  66  50]
  [ 11  64  48]
  [  9  62  46]]

 [[ 26  50  36]
  [ 26  50  36]
  [ 23  47  33]
  ...
  [ 15  68  52]
  [ 11  64  48]
  [  9  62  46]]

 [[ 23  47  33]
  [ 24  48  34]
  [ 23  47  33]
  ...
  [ 11  64  48]
  [  6  59  43]
  [  6  59  43]]

 ...

 [[ 17  22  13]
  [ 47  51  43]
  [ 76  79  72]
  ...
  [  6  39  22]
  [  7  40  24]
  [  5  39  23]]

 [[ 69  72  65]
  [ 85  88  81]
  [ 98 101  94]
  ...
  [  4  37  20]
  [  5  39  22]
  [  5  40  21]]

 [[ 95  98  91]
  [ 58  61  54]
  [ 69  71  64]
  ...
  [  4  37  20]
  [  5  39  21]
  [  4  39  19]]]"
12080,4569.png,83,16,506,559,face_with_mask,"[[[178 172 172]
  [178 172 172]
  [178 172 173]
  ...
  [133 124 119]
  [133 124 119]
  [133 124 119]]

 [[178 172 172]
  [178 172 172]
  [178 172 173]
  ...
  [132 123 118]
  [132 123 118]
  [132 123 118]]

 [[178 172 172]
  [178 172 172]
  [178 172 173]
  ...
  [132 123 118]
  [132 123 118]
  [132 123 118]]

 ...

 [[ 19  14  20]
  [ 18  13  19]
  [ 18  13  19]
  ...
  [153 142 138]
  [152 141 137]
  [152 141 137]]

 [[ 20  15  21]
  [ 19  14  20]
  [ 20  15  21]
  ...
  [153 142 138]
  [152 141 137]
  [152 141 137]]

 [[ 20  15  21]
  [ 20  15  21]
  [ 20  15  21]
  ...
  [153 142 138]
  [152 141 137]
  [152 141 137]]]"
12083,3817.png,97,202,347,534,face_with_mask,"[[[14 14  3]
  [14 14  3]
  [14 14  3]
  ...
  [27 33 30]
  [25 31 28]
  [25 31 28]]

 [[13 14  3]
  [13 14  3]
  [12 12  2]
  ...
  [27 33 30]
  [27 33 30]
  [25 31 28]]

 [[11 13  2]
  [11 13  2]
  [11 13  2]
  ...
  [27 33 30]
  [27 33 30]
  [25 31 28]]

 ...

 [[23 35 36]
  [18 28 28]
  [13 22 21]
  ...
  [76 17  4]
  [78 19  4]
  [79 21  4]]

 [[20 28 28]
  [15 23 22]
  [13 21 18]
  ...
  [78 17  3]
  [79 20  4]
  [83 22  6]]

 [[16 22 21]
  [16 22 19]
  [16 22 18]
  ...
  [79 18  3]
  [81 21  4]
  [83 22  5]]]"
12084,3817.png,811,0,929,141,face_with_mask,"[[[14 14  3]
  [14 14  3]
  [14 14  3]
  ...
  [27 33 30]
  [25 31 28]
  [25 31 28]]

 [[13 14  3]
  [13 14  3]
  [12 12  2]
  ...
  [27 33 30]
  [27 33 30]
  [25 31 28]]

 [[11 13  2]
  [11 13  2]
  [11 13  2]
  ...
  [27 33 30]
  [27 33 30]
  [25 31 28]]

 ...

 [[23 35 36]
  [18 28 28]
  [13 22 21]
  ...
  [76 17  4]
  [78 19  4]
  [79 21  4]]

 [[20 28 28]
  [15 23 22]
  [13 21 18]
  ...
  [78 17  3]
  [79 20  4]
  [83 22  6]]

 [[16 22 21]
  [16 22 19]
  [16 22 18]
  ...
  [79 18  3]
  [81 21  4]
  [83 22  5]]]"
12085,3817.png,587,125,724,299,face_with_mask,"[[[14 14  3]
  [14 14  3]
  [14 14  3]
  ...
  [27 33 30]
  [25 31 28]
  [25 31 28]]

 [[13 14  3]
  [13 14  3]
  [12 12  2]
  ...
  [27 33 30]
  [27 33 30]
  [25 31 28]]

 [[11 13  2]
  [11 13  2]
  [11 13  2]
  ...
  [27 33 30]
  [27 33 30]
  [25 31 28]]

 ...

 [[23 35 36]
  [18 28 28]
  [13 22 21]
  ...
  [76 17  4]
  [78 19  4]
  [79 21  4]]

 [[20 28 28]
  [15 23 22]
  [13 21 18]
  ...
  [78 17  3]
  [79 20  4]
  [83 22  6]]

 [[16 22 21]
  [16 22 19]
  [16 22 18]
  ...
  [79 18  3]
  [81 21  4]
  [83 22  5]]]"
12094,3817.png,404,289,565,424,face_with_mask,"[[[14 14  3]
  [14 14  3]
  [14 14  3]
  ...
  [27 33 30]
  [25 31 28]
  [25 31 28]]

 [[13 14  3]
  [13 14  3]
  [12 12  2]
  ...
  [27 33 30]
  [27 33 30]
  [25 31 28]]

 [[11 13  2]
  [11 13  2]
  [11 13  2]
  ...
  [27 33 30]
  [27 33 30]
  [25 31 28]]

 ...

 [[23 35 36]
  [18 28 28]
  [13 22 21]
  ...
  [76 17  4]
  [78 19  4]
  [79 21  4]]

 [[20 28 28]
  [15 23 22]
  [13 21 18]
  ...
  [78 17  3]
  [79 20  4]
  [83 22  6]]

 [[16 22 21]
  [16 22 19]
  [16 22 18]
  ...
  [79 18  3]
  [81 21  4]
  [83 22  5]]]"
12095,3347.png,131,134,192,211,face_with_mask,"[[[ 44  39  20]
  [ 43  38  19]
  [ 43  38  19]
  ...
  [ 71  65  41]
  [ 71  65  41]
  [ 73  67  43]]

 [[ 62  55  34]
  [ 59  53  32]
  [ 62  56  35]
  ...
  [ 72  66  42]
  [ 72  66  42]
  [ 72  66  42]]

 [[ 70  64  40]
  [ 71  64  41]
  [ 71  64  41]
  ...
  [ 71  65  41]
  [ 72  66  42]
  [ 72  66  42]]

 ...

 [[ 77 106  85]
  [ 58  90  69]
  [ 49  80  62]
  ...
  [177  35  26]
  [178  35  27]
  [177  35  27]]

 [[ 74 106  85]
  [ 66  97  78]
  [ 65  96  78]
  ...
  [183  38  31]
  [183  37  30]
  [182  35  28]]

 [[ 73 104  86]
  [ 68 100  81]
  [ 74 106  88]
  ...
  [185  39  32]
  [185  37  30]
  [183  36  29]]]"
12096,3347.png,246,174,306,242,face_with_mask,"[[[ 44  39  20]
  [ 43  38  19]
  [ 43  38  19]
  ...
  [ 71  65  41]
  [ 71  65  41]
  [ 73  67  43]]

 [[ 62  55  34]
  [ 59  53  32]
  [ 62  56  35]
  ...
  [ 72  66  42]
  [ 72  66  42]
  [ 72  66  42]]

 [[ 70  64  40]
  [ 71  64  41]
  [ 71  64  41]
  ...
  [ 71  65  41]
  [ 72  66  42]
  [ 72  66  42]]

 ...

 [[ 77 106  85]
  [ 58  90  69]
  [ 49  80  62]
  ...
  [177  35  26]
  [178  35  27]
  [177  35  27]]

 [[ 74 106  85]
  [ 66  97  78]
  [ 65  96  78]
  ...
  [183  38  31]
  [183  37  30]
  [182  35  28]]

 [[ 73 104  86]
  [ 68 100  81]
  [ 74 106  88]
  ...
  [185  39  32]
  [185  37  30]
  [183  36  29]]]"
12097,3347.png,380,160,444,220,face_with_mask,"[[[ 44  39  20]
  [ 43  38  19]
  [ 43  38  19]
  ...
  [ 71  65  41]
  [ 71  65  41]
  [ 73  67  43]]

 [[ 62  55  34]
  [ 59  53  32]
  [ 62  56  35]
  ...
  [ 72  66  42]
  [ 72  66  42]
  [ 72  66  42]]

 [[ 70  64  40]
  [ 71  64  41]
  [ 71  64  41]
  ...
  [ 71  65  41]
  [ 72  66  42]
  [ 72  66  42]]

 ...

 [[ 77 106  85]
  [ 58  90  69]
  [ 49  80  62]
  ...
  [177  35  26]
  [178  35  27]
  [177  35  27]]

 [[ 74 106  85]
  [ 66  97  78]
  [ 65  96  78]
  ...
  [183  38  31]
  [183  37  30]
  [182  35  28]]

 [[ 73 104  86]
  [ 68 100  81]
  [ 74 106  88]
  ...
  [185  39  32]
  [185  37  30]
  [183  36  29]]]"
12105,6191.jpg,317,10,543,303,face_no_mask,"[[[243 236 228]
  [242 235 227]
  [241 234 224]
  ...
  [ 59  52  44]
  [ 58  53  47]
  [ 59  54  48]]

 [[243 236 228]
  [242 235 227]
  [241 234 224]
  ...
  [ 59  52  44]
  [ 60  53  47]
  [ 59  54  48]]

 [[242 235 227]
  [242 235 227]
  [241 234 224]
  ...
  [ 59  52  42]
  [ 60  53  45]
  [ 61  54  46]]

 ...

 [[216 166  41]
  [215 162  46]
  [200 142  43]
  ...
  [ 14  13  11]
  [ 12  12  10]
  [ 12  12  10]]

 [[218 168  45]
  [214 161  47]
  [203 145  46]
  ...
  [ 14  13  11]
  [ 13  13  11]
  [ 13  15  12]]

 [[218 168  45]
  [213 162  47]
  [203 145  46]
  ...
  [ 13  13  11]
  [ 13  13  11]
  [ 13  15  12]]]"
12106,6191.jpg,754,109,946,325,face_no_mask,"[[[243 236 228]
  [242 235 227]
  [241 234 224]
  ...
  [ 59  52  44]
  [ 58  53  47]
  [ 59  54  48]]

 [[243 236 228]
  [242 235 227]
  [241 234 224]
  ...
  [ 59  52  44]
  [ 60  53  47]
  [ 59  54  48]]

 [[242 235 227]
  [242 235 227]
  [241 234 224]
  ...
  [ 59  52  42]
  [ 60  53  45]
  [ 61  54  46]]

 ...

 [[216 166  41]
  [215 162  46]
  [200 142  43]
  ...
  [ 14  13  11]
  [ 12  12  10]
  [ 12  12  10]]

 [[218 168  45]
  [214 161  47]
  [203 145  46]
  ...
  [ 14  13  11]
  [ 13  13  11]
  [ 13  15  12]]

 [[218 168  45]
  [213 162  47]
  [203 145  46]
  ...
  [ 13  13  11]
  [ 13  13  11]
  [ 13  15  12]]]"
12107,5970.jpg,2,166,99,269,face_no_mask,"[[[182 170 146]
  [184 172 148]
  [187 171 148]
  ...
  [174 154 129]
  [164 142 118]
  [152 128 102]]

 [[179 167 143]
  [182 170 146]
  [186 170 147]
  ...
  [146 124 100]
  [118  94  68]
  [103  77  50]]

 [[180 168 142]
  [182 170 144]
  [185 169 146]
  ...
  [111  85  58]
  [105  78  49]
  [110  81  51]]

 ...

 [[219 111  62]
  [235 131  78]
  [246 152  90]
  ...
  [232 223 216]
  [232 223 216]
  [232 223 216]]

 [[207  91  76]
  [221 103  77]
  [233 111  62]
  ...
  [226 214 214]
  [228 216 216]
  [229 217 217]]

 [[200  81  83]
  [213  89  77]
  [221  84  42]
  ...
  [224 212 214]
  [227 215 217]
  [229 217 219]]]"
12108,6121.jpg,700,55,996,448,face_no_mask,"[[[  1  34  87]
  [  1  34  87]
  [  1  34  87]
  ...
  [  3  49 147]
  [  3  51 149]
  [  2  52 149]]

 [[  1  34  87]
  [  1  34  87]
  [  1  34  87]
  ...
  [  3  49 147]
  [  2  50 148]
  [  1  51 148]]

 [[  1  34  87]
  [  1  34  87]
  [  1  34  87]
  ...
  [  3  48 149]
  [  0  48 148]
  [  0  48 148]]

 ...

 [[  6   5   3]
  [  6   5   3]
  [  6   5   3]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]

 [[  7   6   4]
  [  7   6   4]
  [  7   6   4]
  ...
  [  4   4   4]
  [  4   4   4]
  [  4   4   4]]

 [[  7   6   4]
  [  7   6   4]
  [  7   6   4]
  ...
  [  4   4   4]
  [  4   4   4]
  [  4   4   4]]]"
12109,3043.png,120,3,435,458,face_with_mask,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[122 101 211]
  [113  95 199]
  [ 99  81 182]
  ...
  [ 22  20  18]
  [ 18  17  16]
  [ 21  20  18]]

 [[119  99 207]
  [115  96 200]
  [100  82 183]
  ...
  [ 22  21  19]
  [ 19  18  16]
  [ 19  18  16]]

 [[119  98 205]
  [110  91 194]
  [102  85 186]
  ...
  [ 20  19  17]
  [ 17  16  14]
  [ 18  17  15]]]"
12111,4370.png,136,6,475,326,face_with_mask,"[[[230 165 185]
  [230 165 185]
  [230 165 185]
  ...
  [223 160 177]
  [223 160 177]
  [255 255 255]]

 [[230 165 185]
  [230 165 185]
  [230 165 185]
  ...
  [223 160 177]
  [223 160 177]
  [255 255 255]]

 [[230 165 185]
  [230 165 185]
  [230 165 185]
  ...
  [223 160 177]
  [223 160 177]
  [255 255 255]]

 ...

 [[234 220 224]
  [230 224 229]
  [226 225 230]
  ...
  [227 230 235]
  [228 231 236]
  [255 255 255]]

 [[231 226 230]
  [222 223 228]
  [216 221 225]
  ...
  [227 230 235]
  [227 230 235]
  [255 255 255]]

 [[225 227 231]
  [216 224 226]
  [208 216 220]
  ...
  [226 229 234]
  [226 229 234]
  [255 255 255]]]"
12113,5156.jpg,214,96,626,585,face_with_mask,"[[[248 249 251]
  [248 249 251]
  [248 249 251]
  ...
  [165 164 159]
  [161 163 158]
  [158 163 157]]

 [[248 249 251]
  [248 249 251]
  [248 249 251]
  ...
  [155 154 149]
  [150 151 145]
  [148 151 144]]

 [[248 249 251]
  [248 249 251]
  [248 249 251]
  ...
  [135 135 127]
  [128 128 120]
  [127 127 119]]

 ...

 [[142 138 126]
  [142 139 124]
  [142 138 126]
  ...
  [134 133 129]
  [135 134 130]
  [135 134 130]]

 [[143 141 129]
  [142 140 127]
  [141 139 127]
  ...
  [131 130 126]
  [131 131 129]
  [131 131 129]]

 [[143 141 129]
  [142 140 128]
  [141 139 127]
  ...
  [131 130 126]
  [131 131 131]
  [131 131 131]]]"
12116,2648.png,229,21,330,156,face_with_mask,"[[[ 72  66  69]
  [ 70  65  67]
  [ 70  65  67]
  ...
  [206 212 228]
  [206 211 227]
  [206 210 227]]

 [[ 71  65  67]
  [ 70  65  67]
  [ 70  65  67]
  ...
  [206 212 228]
  [206 211 227]
  [206 210 227]]

 [[ 71  65  67]
  [ 70  65  67]
  [ 70  65  67]
  ...
  [206 212 228]
  [206 211 227]
  [206 210 227]]

 ...

 [[100  30  36]
  [ 96  28  34]
  [ 95  30  35]
  ...
  [109  87  73]
  [109  86  72]
  [110  85  72]]

 [[ 99  30  36]
  [ 95  28  34]
  [ 93  29  34]
  ...
  [105  84  69]
  [106  82  68]
  [107  82  68]]

 [[ 97  31  36]
  [ 94  29  34]
  [ 93  29  34]
  ...
  [104  83  69]
  [105  81  67]
  [106  81  67]]]"
12117,2648.png,601,13,720,166,face_with_mask,"[[[ 72  66  69]
  [ 70  65  67]
  [ 70  65  67]
  ...
  [206 212 228]
  [206 211 227]
  [206 210 227]]

 [[ 71  65  67]
  [ 70  65  67]
  [ 70  65  67]
  ...
  [206 212 228]
  [206 211 227]
  [206 210 227]]

 [[ 71  65  67]
  [ 70  65  67]
  [ 70  65  67]
  ...
  [206 212 228]
  [206 211 227]
  [206 210 227]]

 ...

 [[100  30  36]
  [ 96  28  34]
  [ 95  30  35]
  ...
  [109  87  73]
  [109  86  72]
  [110  85  72]]

 [[ 99  30  36]
  [ 95  28  34]
  [ 93  29  34]
  ...
  [105  84  69]
  [106  82  68]
  [107  82  68]]

 [[ 97  31  36]
  [ 94  29  34]
  [ 93  29  34]
  ...
  [104  83  69]
  [105  81  67]
  [106  81  67]]]"
12126,2493.png,293,33,390,164,face_with_mask,"[[[182 175 169]
  [182 175 169]
  [183 176 170]
  ...
  [246 248 245]
  [247 249 246]
  [250 250 248]]

 [[180 173 167]
  [180 173 167]
  [181 174 168]
  ...
  [252 255 252]
  [252 255 252]
  [253 254 252]]

 [[183 176 171]
  [183 176 171]
  [185 178 173]
  ...
  [249 254 250]
  [250 254 250]
  [250 252 249]]

 ...

 [[208 213 216]
  [208 213 216]
  [208 213 216]
  ...
  [ 49  54  58]
  [ 44  49  53]
  [ 50  55  59]]

 [[208 213 216]
  [208 213 216]
  [208 213 216]
  ...
  [ 51  56  60]
  [ 40  45  49]
  [ 35  40  44]]

 [[208 213 215]
  [208 213 215]
  [208 213 215]
  ...
  [ 50  55  59]
  [ 43  48  52]
  [ 30  35  39]]]"
